state,date,vmt,vmt19,vmt_19pct,onsite_pct,iv,net_mig_rate,vrm,vrm_19pct,covid_cases,cases_p_1000,vacc_cum,dose1_cum,vacc_cum_pct,vaccine_p,dose_tot_p,dose_p_lag3,dose_p_lag3_6,dose_p_lag6_9,vaccine_p_1000,reopened,pop_million_old,gdp,gdp_pct,gdp_p,gdp_p_in1000,inc_p,inc_p_pct,ppl_persqkm,UR,UR_19_pct,transitcommute_pct,noveh_pct,fare,swaa_wfh,swaa_sample_count,year,pop_million,l_pop_million
NE,2022-12-01,1616,1691,95.5647545830869,,29.5646596626383,-0.439514529958031,227668.439438294,91.3349366285935,0.0072692204104397,7.26922041043977,0.66,0.731,66.0,0.0220981967710262,1.99029993022906,0.149581639598069,0.0779729074154885,0.0936875760152752,22.0981967710262,1,1.886172,10232.575,101.681849686858,5425.04872302208,5.42504872302208,64641.0,117.192429022082,9.38230701748057,2.7,87.0967741935484,0.5858068567097832,5.069456125869913,0.5039753938741948,28.34,37.0,2022,1.967923,0.676978671848359
NE,2023-01-01,1485,1486,99.9327052489906,,,-0.559116193256868,226677.686381653,84.6446364809125,0.0024523663770649,2.45236637706499,0.662,0.733,66.2,0.0192937524335347,2.01070649158302,0.127742194911903,0.0947092819925893,0.0793863984015886,19.2937524335347,1,1.885118,,,,,,,9.38230701748057,2.5,80.6451612903226,0.5858068567097832,5.069456125869913,,23.1,30.0,2023,,
NE,2023-02-01,1429,1302,109.754224270353,,,-0.398011428765506,216040.927355079,88.9684457674963,0.0025780526945904,2.57805269459044,0.663,0.734,66.3,0.0086145593642006,2.02012133511076,0.0500065085687614,0.156880865549211,0.080199522937327,8.61455936420062,1,1.884368,,,,,,,9.38230701748057,2.3,74.1935483870968,0.5858068567097832,5.069456125869913,,18.45,28.0,2023,,
NE,2023-03-01,1687,1653,102.05686630369,,,-0.492184252121516,245531.865585368,96.684090996593,0.0024991491636849,2.49914916368498,0.664,0.736,66.4,0.0086092423388893,2.02972484935817,0.0365175541366245,0.149581639598069,0.0779729074154889,8.6092423388893,1,1.883441,,,,,,,9.38230701748057,2.1,67.741935483871,0.5858068567097832,5.069456125869913,,24.08,27.0,2023,,
NV,2020-04-01,1440,2407,59.8255089322808,47.6375077671418,29.0388352678193,0.0663121222518409,1039071.35309054,81.6772876633541,0.0013338303993243,1.33383039932434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.03112,11031.8416666667,84.909633415304,3639.52653364653,3.63952653364653,57868.0,110.403510445483,9.14997050582935,30.6,746.341463414634,2.653527931068556,7.089877683125036,0.6847764242049081,,,2020,3.115648,1.1364371562872575
NV,2020-05-01,1872,2596,72.1109399075501,55.9505092413456,29.0222264075463,-0.0267235096612086,1043312.85455598,78.6811924858723,0.0011794635436891,1.17946354368914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.031039,11031.8416666667,84.909633415304,3639.62379456901,3.63962379456901,57868.0,110.403510445483,9.14997050582935,24.7,617.5,2.653527931068556,7.089877683125036,0.6847764242049081,60.19,21.0,2020,3.115648,1.1364371562872575
NV,2020-06-01,2020,2224,90.8273381294964,66.2889186223029,27.6198889214333,0.0712576144204298,1014656.40600765,80.492443918895,0.0032837883978748,3.28378839787481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.031255,11031.8416666667,84.909633415304,3639.36444366003,3.63936444366003,57868.0,110.403510445483,9.14997050582935,18.8,470.0,2.653527931068556,7.089877683125036,0.6847764242049081,,,2020,3.115648,1.1364371562872575
NV,2020-07-01,2246,2450,91.6734693877551,64.7209277245717,27.2457073564672,0.127653594982521,1084528.88711316,80.5369594166769,0.0097504916477605,9.75049164776052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.031642,12292.2333333333,93.4970269316071,4054.6454143772,4.0546454143772,55026.0,104.344363326064,9.14997050582935,16.6,415.0,2.653527931068556,7.089877683125036,0.6847764242049081,64.95,14.0,2020,3.115648,1.1364371562872575
NV,2020-08-01,2156,2351,91.7056571671629,67.12995562515,27.2014186533895,0.18468426575802,1126197.74237524,82.6439698096371,0.0069837035923068,6.98370359230684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.032202,12292.2333333333,93.4970269316071,4053.89658516594,4.05389658516594,55026.0,104.344363326064,9.14997050582935,13.9,347.5,2.653527931068556,7.089877683125036,0.6847764242049081,50.54,28.0,2020,3.115648,1.1364371562872575
NV,2020-09-01,1978,2256,87.677304964539,68.0083921591494,27.1463203025165,0.122338357559736,1102318.75521885,84.8654964385542,0.0035501206401296,3.55012064012969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.032573,12292.2333333333,93.4970269316071,4053.40063811599,4.05340063811599,55026.0,104.344363326064,9.14997050582935,12.8,320.0,2.653527931068556,7.089877683125036,0.6847764242049081,50.89,23.0,2020,3.115648,1.1364371562872575
NV,2020-10-01,2152,2487,86.529955770004,71.0103149304381,27.1706344559775,0.131224466043361,1189145.91641466,86.5051150467948,0.0068447736559301,6.84477365593011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.032971,12411.175,93.4964239057491,4092.0849556425,4.0920849556425,54827.0,102.616556551685,9.14997050582935,11.2,273.170731707317,2.653527931068556,7.089877683125036,0.6847764242049081,64.83,15.0,2020,3.115648,1.1364371562872575
NV,2020-11-01,2094,2288,91.520979020979,68.0004550656279,27.1307652182566,0.124614741000788,1142261.94517175,87.6515476171476,0.0171038677052987,17.1038677052987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.033349,12411.175,93.4964239057491,4091.5750215356,4.0915750215356,54827.0,102.616556551685,9.14997050582935,10.3,251.219512195122,2.653527931068556,7.089877683125036,0.6847764242049081,36.18,19.0,2020,3.115648,1.1364371562872575
NV,2020-12-01,2208,2426,91.0140148392416,65.6035858655658,27.2899303760564,0.136134607790591,1168604.18965922,87.4905401560444,0.0238776146579725,23.8776146579725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.033762,12411.175,93.4964239057491,4091.0180165748,4.0910180165748,54827.0,102.616556551685,9.14997050582935,9.7,230.952380952381,2.653527931068556,7.089877683125036,0.6847764242049081,49.7,17.0,2020,3.115648,1.1364371562872575
NV,2021-01-01,1958,2172,90.1473296500921,67.5449612018856,27.4402313803458,0.00560357231031,1183163.27969044,87.7957203084279,0.017562914108114,17.562914108114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.033779,12669.0333333333,98.1671357791756,4175.99084618007,4.17599084618007,62288.0,120.084827453249,9.14997050582935,9.0,209.302325581395,2.653527931068556,7.089877683125036,0.810033377468634,41.65,30.0,2021,3.146402,1.1462595777823494
NV,2021-02-01,2007,1964,102.189409368635,70.72160649022,27.3877268509868,0.148307856789979,1072690.00836558,88.0898629763482,0.0050648780958853,5.06487809588531,0.0,0.145,0.0,0.223712844350245,0.223712844350245,0.223712844350245,0.0,0.0,223.712844350245,0,3.034229,12669.0333333333,98.1671357791756,4175.3715139277,4.1753715139277,62288.0,120.084827453249,9.14997050582935,8.5,197.674418604651,2.653527931068556,7.089877683125036,0.810033377468634,45.8,22.0,2021,3.146402,1.1462595777823494
NV,2021-03-01,2470,2457,100.529100529101,71.8853850845118,27.3075811379503,0.0395471977679562,1184760.15059847,88.3286229061572,0.0032903268542939,3.29032685429395,0.16,0.277,16.0,0.216057876005693,0.43976187313984,0.439770720355939,0.0,0.0,216.057876005693,0,3.034349,12669.0333333333,98.1671357791756,4175.20638968468,4.17520638968468,62288.0,120.084827453249,9.14997050582935,8.0,190.47619047619,2.653527931068556,7.089877683125036,0.810033377468634,45.2,15.0,2021,3.146402,1.1462595777823494
NV,2021-04-01,2294,2407,95.3053593685085,72.922059840624,27.0095649483443,-0.0919556898819078,1143058.9368411,87.804508257863,0.0038361013424212,3.83610134242124,0.278,0.396,27.8,0.228116688144967,0.667918999891235,0.667887408500906,0.0,0.0,228.116688144967,0,3.03407,13218.3416666667,101.738637952555,4356.63701452724,4.35663701452724,59194.0,112.933320614328,9.14997050582935,7.7,187.80487804878,2.653527931068556,7.089877683125036,0.810033377468634,43.99,33.0,2021,3.146402,1.1462595777823494
NV,2021-05-01,2530,2596,97.4576271186441,73.9933420692534,26.797748470399,-0.0975682433826646,1169087.37260965,86.5356610173642,0.0027391625084795,2.73916250847954,0.369,0.456,36.9,0.149719787960474,0.817703955535251,0.593894352111135,0.223712844350245,0.0,149.719787960474,1,3.033774,13218.3416666667,101.738637952555,4357.0620839478,4.3570620839478,59194.0,112.933320614328,9.14997050582935,7.3,182.5,2.653527931068556,7.089877683125036,0.810033377468634,40.56,26.0,2021,3.146402,1.1462595777823494
NV,2021-06-01,2443,2224,109.847122302158,74.5248710020303,26.5635797870807,-0.178687288014896,1134336.02287342,88.0835991430725,0.0032849449036539,3.28494490365392,0.419,0.497,41.9,0.0868416922938964,0.904691761131361,0.464678168399338,0.439770720355939,0.0,86.8416922938964,1,3.033232,13218.3416666667,101.738637952555,4357.8406355553,4.3578406355553,59194.0,112.933320614328,9.14997050582935,7.0,175.0,2.653527931068556,7.089877683125036,0.810033377468634,55.92,31.0,2021,3.146402,1.1462595777823494
NV,2021-07-01,2521,2450,102.897959183673,72.6455178884718,26.529098387985,-0.0666000666000666,1150322.20748014,83.3858462194119,0.0074806381737074,7.48063817370748,0.444,0.536,44.4,0.062001035268362,0.966753048931267,0.298562515522733,0.667887408500906,0.0,62.001035268362,1,3.03303,13529.675,102.909239805966,4460.77849543196,4.46077849543196,59518.0,112.862425334218,9.14997050582935,6.6,165.0,2.653527931068556,7.089877683125036,0.810033377468634,45.8,26.0,2021,3.146402,1.1462595777823494
NV,2021-08-01,2346,2351,99.7873245427478,75.6349316638175,26.5132239684242,-0.0992505429927963,1292672.9850156,87.8606130685125,0.0112766422585071,11.2766422585071,0.478,0.58,47.8,0.0791129045819788,1.04596190427829,0.227955632144237,0.593894352111135,0.223712844350245,79.1129045819788,1,3.032729,13529.675,102.909239805966,4461.2212301198,4.4612212301198,59518.0,112.862425334218,9.14997050582935,6.3,157.5,2.653527931068556,7.089877683125036,0.810033377468634,36.69,35.0,2021,3.146402,1.1462595777823494
NV,2021-09-01,2303,2256,102.083333333333,76.8981133581152,26.5036694695534,-0.149722568038849,1262542.25626579,91.253712293166,0.0101306774616418,10.1306774616418,0.508,0.608,50.8,0.0626994583274934,1.10881796670816,0.203813398177834,0.464678168399338,0.439770720355939,62.6994583274934,1,3.032275,13529.675,102.909239805966,4461.88917561897,4.46188917561897,59518.0,112.862425334218,9.14997050582935,6.0,150.0,2.653527931068556,7.089877683125036,0.810033377468634,43.99,26.0,2021,3.146402,1.1462595777823494
NV,2021-10-01,2520,2487,101.326899879373,79.4135818577194,26.7449233093174,-0.115438211697189,1315002.43601095,84.9348416490003,0.0092360464061611,9.2360464061611,0.53,0.634,53.0,0.0841316985083734,1.19307766517971,0.225944061417846,0.298562515522733,0.667887408500906,84.1316985083734,1,3.031925,13772.0583333333,103.748291679719,4542.34795825534,4.54234795825534,59679.0,111.69776713021,9.14997050582935,5.8,141.463414634146,2.653527931068556,7.089877683125036,0.810033377468634,34.75,44.0,2021,3.146402,1.1462595777823494
NV,2021-11-01,2378,2288,103.933566433566,76.2634093075878,26.7070094338939,-0.0976372768567658,1277418.29845343,86.5388141343262,0.0070321929233425,7.03219292334253,0.545,0.664,54.5,0.102024027346354,1.29521818138037,0.248855184182221,0.227955632144237,0.593894352111135,102.024027346354,1,3.031629,13772.0583333333,103.748291679719,4542.79146074052,4.54279146074052,59679.0,111.69776713021,9.14997050582935,5.6,136.585365853659,2.653527931068556,7.089877683125036,0.810033377468634,27.95,31.0,2021,3.146402,1.1462595777823494
NV,2021-12-01,2301,2426,94.8474855729596,73.9170670355128,26.7447313035243,-0.101605867540917,1315181.58008838,93.0590587244373,0.0100748155672065,10.0748155672065,0.565,0.696,56.5,0.118542048169758,1.41389183131711,0.304697774024486,0.203813398177834,0.464678168399338,118.542048169758,1,3.031321,13772.0583333333,103.748291679719,4543.25303500795,4.54325303500795,59679.0,111.69776713021,9.14997050582935,5.5,130.952380952381,2.653527931068556,7.089877683125036,0.810033377468634,30.92,26.0,2021,3.146402,1.1462595777823494
NV,2022-01-01,2208,2172,101.657458563536,76.1004737357164,26.0287391161064,0.0108862244396398,1274934.0182638,89.7273764502243,0.0513687942747696,51.3687942747696,0.585,0.729,58.5,0.095602163257739,1.50947860263104,0.316168238773851,0.225944061417845,0.298562515522732,95.602163257739,1,3.031354,13657.8416666667,105.829005423367,4505.52514376964,4.50552514376964,59608.0,114.918064391749,9.14997050582935,5.4,125.581395348837,2.653527931068556,7.089877683125036,0.8539864122404588,36.1,64.0,2022,3.177772,1.1561803223061164
NV,2022-02-01,2125,1964,108.197556008147,81.1235279275879,26.0122716025987,-0.114153443342941,1181585.79941654,91.3423335966643,0.0088643777911506,8.86437779115067,0.597,0.74,59.7,0.034978792533705,1.54462970734488,0.249123003961202,0.248855184182221,0.227955632144237,34.978792533705,1,3.031008,13657.8416666667,105.829005423367,4506.03946497887,4.50603946497887,59608.0,114.918064391749,9.14997050582935,5.3,123.255813953488,2.653527931068556,7.089877683125036,0.8539864122404588,24.42,54.0,2022,3.177772,1.1561803223061164
NV,2022-03-01,2478,2457,100.854700854701,82.5054214712548,25.9572925763574,-0.119446481047275,1288882.79628957,90.6254693176637,0.0075911208369436,7.59112083694367,0.602,0.746,60.2,0.0258321163210748,1.57064632424902,0.156413072112519,0.304697774024486,0.203813398177834,25.8321163210748,1,3.030646,13657.8416666667,105.829005423367,4506.57769553642,4.50657769553642,59608.0,114.918064391749,9.14997050582935,5.3,126.190476190476,2.653527931068556,7.089877683125036,0.8539864122404588,28.54,24.0,2022,3.177772,1.1561803223061164
NV,2022-04-01,2303,2407,95.6792687993353,81.1282751532836,25.9853013890801,-0.188444180424577,1242619.29430502,90.9218633948663,0.0018200869615438,1.82008696154386,0.608,0.752,60.8,0.0362311163915085,1.60717341979984,0.0970420252462883,0.316168238773851,0.225944061417845,36.2311163915085,1,3.030075,13690.6166666667,105.373633661601,4518.24349782321,4.51824349782321,60859.0,116.109892206429,9.14997050582935,5.2,126.829268292683,2.653527931068556,7.089877683125036,0.8539864122404588,17.18,22.0,2022,3.177772,1.1561803223061164
NV,2022-05-01,2412,2596,92.9121725731895,80.540058029181,25.9321665302967,-0.359856519593197,1269080.25801709,91.8221186273701,0.005335780797858,5.33578079785803,0.612,0.757,61.2,0.026749224575229,1.6345009962083,0.0888124572878123,0.249123003961202,0.248855184182221,26.749224575229,1,3.028985,13690.6166666667,105.373633661601,4519.86941720301,4.51986941720301,60859.0,116.109892206429,9.14997050582935,5.2,130.0,2.653527931068556,7.089877683125036,0.8539864122404588,29.53,25.0,2022,3.177772,1.1561803223061164
NV,2022-06-01,2468,2224,110.971223021583,76.2716280847755,25.8985133812316,-0.235778105724356,1251868.52991531,95.0205045052522,0.0126319606138288,12.6319606138288,0.614,0.762,61.4,0.0248881292328197,1.65977450498981,0.0878684701995572,0.156413072112519,0.304697774024486,24.8881292328197,1,3.028271,13690.6166666667,105.373633661601,4520.93510345232,4.52093510345232,60859.0,116.109892206429,9.14997050582935,5.2,130.0,2.653527931068556,7.089877683125036,0.8539864122404588,30.12,37.0,2022,3.177772,1.1561803223061164
NV,2022-07-01,2516,2450,102.69387755102,75.0636703721084,25.8830009374356,-0.327026133352008,1258511.4890461,90.3635025782145,0.0172891119126371,17.2891119126371,0.617,0.766,61.7,0.0178420833744869,1.6781593780029,0.0694794371825356,0.097042025246288,0.316168238773851,17.8420833744869,1,3.027281,13811.825,105.055325503609,4562.45224675212,4.56245224675212,61638.0,116.882525836731,9.14997050582935,5.3,132.5,2.653527931068556,7.089877683125036,0.8539864122404588,35.56,51.0,2022,3.177772,1.1561803223061164
NV,2022-08-01,2589,2351,110.123351765206,78.0816807912232,25.9331343587181,-0.225996391326629,1315647.02340847,94.2951266651941,0.004930289694994,4.93028969499408,0.62,0.77,62.0,0.0163992761507396,1.69493791211714,0.0591294887580462,0.0888124572878121,0.249123003961202,16.3992761507396,1,3.026597,13811.825,105.055325503609,4563.48334449548,4.56348334449548,61638.0,116.882525836731,9.14997050582935,5.4,135.0,2.653527931068556,7.089877683125036,0.8539864122404588,24.75,75.0,2022,3.177772,1.1561803223061164
NV,2022-09-01,2446,2256,108.421985815603,79.4243040943061,26.0302820315822,-0.157627589124027,1272308.54961337,95.294341090761,0.0018310575918998,1.83105759189986,0.622,0.772,62.2,0.0196363660396812,1.71484144713362,0.0538777255649077,0.0878684701995569,0.156413072112519,19.6363660396812,1,3.02612,13811.825,105.055325503609,4564.20267537308,4.56420267537308,61638.0,116.882525836731,9.14997050582935,5.5,137.5,2.653527931068556,7.089877683125036,0.8539864122404588,25.66,49.0,2022,3.177772,1.1561803223061164
NV,2022-10-01,2528,2487,101.648572577402,81.5298984735932,26.0367669741888,-0.103112953630898,1315961.77842429,93.1627857631741,0.0015585919529593,1.55859195295934,0.627,0.777,62.7,0.0379805989011861,1.75299886840143,0.0740162410916069,0.0694794371825354,0.097042025246288,37.9805989011861,1,3.025808,13991.4083333333,105.400709003923,4624.02384200628,4.62402384200628,62935.0,117.791835894364,9.14997050582935,5.5,134.146341463415,2.653527931068556,7.089877683125036,0.8539864122404588,34.93,72.0,2022,3.177772,1.1561803223061164
NV,2022-11-01,2187,2288,95.5856643356643,,25.999873721472,-0.0862653926711434,1273729.06056152,95.6979372075967,0.0033065095336479,3.30650953364796,0.631,0.783,63.1,0.0431548410915448,1.79630493262871,0.100771806032412,0.059129488758046,0.0888124572878121,43.1548410915448,1,3.025547,13991.4083333333,105.400709003923,4624.42273523873,4.62442273523873,62935.0,117.791835894364,9.14997050582935,5.5,134.146341463415,2.653527931068556,7.089877683125036,0.8539864122404588,28.15,61.0,2022,3.177772,1.1561803223061164
NV,2022-12-01,2214,2426,91.2613355317395,,25.9517504972485,-0.0274338085001177,1319275.51662234,96.5989708856463,0.0036460523080096,3.64605230800961,0.635,0.773,63.5,0.0191012023279735,1.81545541444221,0.100236642320704,0.0538777255649075,0.0878684701995569,19.1012023279735,1,3.025464,13991.4083333333,105.400709003923,4624.54960076647,4.62454960076647,62935.0,117.791835894364,9.14997050582935,5.5,130.952380952381,2.653527931068556,7.089877683125036,0.8539864122404588,45.65,65.0,2022,3.177772,1.1561803223061164
NV,2023-01-01,2104,2172,96.8692449355433,,,-0.0155350485569427,1320242.25841395,96.446095793767,0.0020509569424644,2.05095694246446,0.636,0.775,63.6,0.0107720687759737,1.8262556864062,0.073028112195492,0.0740162410916067,0.0694794371825354,10.7720687759737,1,3.025417,,,,,,,9.14997050582935,5.5,127.906976744186,2.653527931068556,7.089877683125036,,32.18,59.0,2023,,
