"MSA.Code","MSA.Title","MSA.Name","date","congestion","congestion_19pct","onsite_pct","S","iv","net_mig_rate","vrm","vrm_19pct","covid_cases","vaccine","reopened","pop_million","transitcommute_pct","noveh_pct"
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2020-09-01,80,50.9554140127389,70.5610130059362,0.0247645998500566,44.3045125118036,0.0413673052675472,935715,92.7618743605809,0.00137580213659833,0,0,1.208684,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2020-10-01,111,63.7931034482759,75.0259175861735,0.00998034059129267,44.4495021320113,-0.363336906008301,983549,88.6692077595891,0.00349880000862468,0,0,1.208245,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2020-11-01,99,67.8082191780822,70.8336504142309,0.0337351346406233,44.4469792786337,-0.22268654344126,915519,90.3398999029027,0.0113480870628159,0,0,1.207976,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2020-12-01,94,43.7209302325581,65.4639523785806,0.0543795257529653,44.5853761011702,-0.177187227284846,949026,90.5567801219477,0.0186425750637314,0,0,1.207762,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-01-01,83,66.9354838709677,70.0287509065154,0.0176444893221203,43.7471345611228,-0.226089016131824,920225,86.9856811204041,0.0175047808916923,0,0,1.207489,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-02-01,160,92.485549132948,69.6214671834676,0.0494448411447765,43.7540135832685,-0.0422381935966899,880723,90.2770460178479,0.00738156408551037,0,0,1.207438,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-03-01,80,72.7272727272727,74.0956276114511,0.0087221818104905,43.7050320045453,-0.16649589103051,995322,94.3901994924493,0.00647928998989917,0.204,0,1.207237,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-04-01,94,68.6131386861314,72.0492589456035,0.00610623682510118,43.8117761955768,0.163983982574631,954762,89.7237417454725,0.00629352767609687,0.385,0,1.207435,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-05-01,101,66.0130718954248,74.576433762425,0.0240211187578252,43.3078603855238,0.410619480748486,923270,85.7920481112685,0.00231290666604746,0.536,0,1.207931,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-06-01,117,68.8235294117647,73.1728873476307,0.00349914326090467,43.0141699357433,0.0190404601499726,949790,93.6540757898017,0.000579677934588445,0.607,1,1.207954,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-07-01,127,89.4366197183099,69.5680658232649,0.0274101149906872,41.8963303172789,-0.299770121034257,945740,88.5008089850209,0.0014786348460246,0.633,1,1.207592,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-08-01,116,77.3333333333333,70.2634836595406,0.0031894130434118,41.844232159817,-0.253461068876803,973720,89.5203492113692,0.0052046619706396,0.66,1,1.207286,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-09-01,119,75.7961783439491,73.5334222625428,0.0285227771394156,41.9142153634336,-0.111833565146365,929999,92.1952201188031,0.00472698744943367,0.687,1,1.207151,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-10-01,112,64.367816091954,78.8428452856754,0.0121867808870773,42.775311935411,-0.524650274591842,953424,85.9533696226405,0.00349797071258092,0.707,1,1.206518,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-11-01,104,71.2328767123288,75.2604806726362,0.0551593555982723,42.8290989281935,-0.47597566719516,930180,91.7865910938845,0.00482899086281619,0.72,1,1.205944,2.62943540961959,8.78312861914784
"C2554","Hartford-West Hartford-East Hartford, CT","Hartford CT",2021-12-01,100,46.5116279069767,71.2573179791786,0.031880453083083,42.9189306407155,-0.501933480954321,978838,93.4014637544251,0.0225211926603983,0.747,1,1.205339,2.62943540961959,8.78312861914784
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-04-01,55,21.4007782101167,54.7674832815315,0.010775982401408,33.4445641619442,0.0543153786152222,2841577,72.5154991081928,0.00116453448063668,0,0,6.885711,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-05-01,133,50.3787878787879,65.5212819414805,0.0257607172859432,32.5690764774882,0.125171111959461,3072260,76.8428019302511,0.00112155215482578,0,0,6.886573,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-06-01,172,63.9405204460966,68.6458951671432,0.00245250811005755,32.1402392838858,0.156802324391197,3479578,91.3077943254156,0.00381869309945981,0,0,6.887653,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-07-01,156,64.4628099173554,62.820541537678,0.00953125008591667,31.8995859348548,0.24777337807866,3822892,95.2096025033506,0.00858930144121171,0,0,6.88936,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-08-01,167,61.8518518518518,66.5252281694501,0.0179614146281284,31.7704067745421,0.196496328246971,3657970,90.8344983681824,0.00725140491313773,0,0,6.890714,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-09-01,196,62.8205128205128,67.3746610081032,0.0300255041343457,31.6940493887129,0.138137861004872,3395025,90.4474745658679,0.00631281419184703,0,0,6.891666,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-10-01,208,71.4776632302406,72.9551680337312,0.0056236250139005,33.6107423218549,0.0816862005020437,3536589,86.5335240087243,0.00389262269985456,0,0,6.892229,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-11-01,209,72.8222996515679,70.175894831358,0.0323788182994125,33.4111615961444,0.124617587937366,3161655,83.8179754401337,0.00603428872059239,0,0,6.893088,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2020-12-01,222,83.1460674157303,67.5220789568392,0.0320655332654318,33.4137168890095,0.133594255534044,3255032,81.8694954839564,0.0122776148190451,0,0,6.894009,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-01-01,202,81.1244979919679,71.1122752642693,0.0277008508081904,33.7947451875086,0.0923905302752309,3143302,78.4789751958997,0.0181775121342688,0,0,6.894646,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-02-01,299,107.168458781362,66.0635002518326,0.0352675700427437,33.8308848799055,0.0887566498599472,2332031,63.5382464706603,0.00809414504787013,0,0,6.895258,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-03-01,301,117.578125,73.60108118581,0.00408814930337802,33.6631025544932,0.105133669848084,3297552,80.5563482343474,0.00628501895448931,0.137,1,6.895983,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-04-01,287,111.673151750973,74.170282922443,0.0113579137402158,32.9612231517388,0.0669910366862927,3148335,80.1985604898032,0.0037322986245799,0.27,1,6.896445,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-05-01,286,108.333333333333,74.8734358750338,0.0244441851198023,32.8345986664635,0.0933727257977967,3193171,79.5820629701767,0.00213622159280178,0.355,1,6.897089,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-06-01,324,120.446096654275,72.1839532504359,0.00460942013343103,32.7754819926851,0.124964645298292,3279057,85.7287225697314,0.000968964898197078,0.412,1,6.897951,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-07-01,290,119.834710743802,70.479368735708,0.0250770052752288,32.5378293260037,0.240738174842295,3354769,83.2264892065463,0.00492534471467114,0.438,1,6.899612,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-08-01,276,102.222222222222,73.2889901349986,0.00458369488909444,32.5374482311718,0.157665164403611,3414873,84.4045334427179,0.017155965524163,0.474,1,6.9007,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-09-01,269,86.2179487179487,74.7574963482803,0.0468075643012739,32.5510760545444,0.276706926800152,3282249,87.2224302537066,0.0147379231484611,0.511,1,6.90261,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-10-01,318,109.278350515464,80.2895379078416,0.0050704857111265,31.9103518897056,0.139782648844982,3460344,84.4618873624037,0.00490987107737922,0.534,1,6.903575,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-11-01,304,105.923344947735,74.908765479578,0.0418207223588926,31.8136812361347,0.0699588560814524,3330608,88.0645223063158,0.00239454537092529,0.547,1,6.904058,1.92905859214421,5.20379419707615
"C2642","Houston-The Woodlands-Sugar Land, TX","Houston TX",2021-12-01,255,95.5056179775281,71.2513871950629,0.0229573245139763,31.7614084983493,0.142359762961581,3448139,86.5810084907024,0.0131621910842335,0.57,1,6.905041,1.92905859214421,5.20379419707615
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-04-01,19,16.2393162393162,52.7032710834527,0.00905249158913779,35.6876128575502,-0.0690176034327384,517704,82.8217737832796,0.00365540951362136,0,0,2.028468,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-05-01,54,43.9024390243902,62.5898852837263,0.0294526695504597,35.1794962053747,0.196168697193408,544660,85.8322971871981,0.00332482826108898,0,0,2.028866,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-06-01,84,61.3138686131387,70.3748344746793,0.00115912333026073,34.7445174649236,0.130105020378192,691363,114.649904398023,0.00123894832254393,0,0,2.02913,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-07-01,97,64.2384105960265,68.2184660637439,0.0120393993273566,34.3988301866776,0.289202879022051,718947,113.417542996148,0.00279141249372846,0,0,2.029717,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-08-01,77,46.3855421686747,72.0223317969794,0.00339527977082402,34.3386366799448,0.0620737662962111,701900,109.513081032503,0.00401475816128562,0,0,2.029843,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-09-01,58,36.7088607594937,71.6864502306042,0.0294438384325339,34.3782531566905,-0.0655266023224993,685257,117.945218211485,0.00305324454772535,0,0,2.02971,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-10-01,94,71.7557251908397,73.8397467361899,0.00580425599917228,34.2680342540509,-0.33020541734022,682952,100.988365559216,0.00616841213242948,0,1,2.02904,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-11-01,49,39.8373983739837,70.7802742010294,0.0363423468313765,34.1881206338729,-0.276068780564758,632815,99.2240076266456,0.0203029548015464,0,0,2.02848,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2020-12-01,51,47.2222222222222,67.197132506099,0.0363202167988084,34.1186295278016,-0.192792328147335,664742,100.836585880129,0.0272822174103201,0,0,2.028089,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2021-01-01,52,54.7368421052632,71.5251441125357,0.0261841811064197,34.128976427706,-0.263371400529209,644370,102.789351778,0.0183443340177373,0,0,2.027555,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2021-02-01,168,98.8235294117647,72.1796861188576,0.0310912282641768,34.3771403967027,-0.145023260448457,600302,104.031262997366,0.00490118399772201,0,0,2.027261,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2021-03-01,83,83,73.4038871611776,0.00411586155043733,34.2155389576982,0.0478455211166454,672868,107.323173114498,0.00341746902507298,0.167,0,2.027358,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2021-04-01,87,74.3589743589744,72.9201504677744,0.00472072870200033,33.5958416029349,0.0927229271247113,645967,103.341161639593,0.00462326170577001,0.268,1,2.027546,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2021-05-01,122,99.1869918699187,73.1810387304628,0.0269323088130895,33.4289643018688,-0.0577085560086198,642319,101.222258467638,0.00337504930682767,0.355,1,2.027429,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2021-06-01,161,117.518248175182,71.458367597187,0.00222620724403805,33.3645889850544,-0.197826571709912,609726,101.111901575567,0.00176895100912609,0.399,1,2.027028,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2021-07-01,174,115.23178807947,70.6025593550868,0.0273331562284982,29.6164005871217,-0.112492599171107,614395,96.9239336545227,0.00251251503583979,0.442,1,2.0268,0.786091631187144,5.82849186760332
"C2690","Indianapolis-Carmel-Anderson, IN","Indianapolis IN",2021-08-01,179,107.831325301205,75.0605032530487,0.0033013314747336,29.6328995160286,-0.27390567280857,580617,90.5900506765191,0.0127897888424439,0.463,1,2.026245,0.786091631187144,5.82849186760332
